"Order ID","Order Date","CustomerName","State","City","Amount","Profit","Quantity","Category","Sub-Category","PaymentMode"
"B-25804",NA,NA,NA,NA,321,26,3,"Electronics","Printers","Debit Card"
"B-25751",NA,NA,NA,NA,43,-5,2,"Clothing","Saree","COD"
"B-25630",NA,NA,NA,NA,114,-39,5,"Clothing","Kurti","COD"
"B-25899",NA,NA,NA,NA,43,17,1,"Clothing","Saree","COD"
"B-25751",NA,NA,NA,NA,43,21,3,"Clothing","Shirt","COD"
"B-26081",NA,NA,NA,NA,637,50,5,"Clothing","Saree","COD"
"B-25851",NA,NA,NA,NA,300,42,2,"Electronics","Printers","COD"
"B-26036",NA,NA,NA,NA,341,44,7,"Furniture","Furnishings","UPI"
"B-25704",NA,NA,NA,NA,102,0,3,"Electronics","Phones","COD"
"B-25761",NA,NA,NA,NA,328,-15,3,"Electronics","Electronic Games","Debit Card"
"B-25978",NA,NA,NA,NA,341,160,7,"Clothing","Stole","Debit Card"
"B-26077",NA,NA,NA,NA,62,11,7,"Clothing","Hankerchief","UPI"
"B-25981",NA,NA,NA,NA,42,13,3,"Clothing","Leggings","COD"
"B-26043",NA,NA,NA,NA,62,28,5,"Clothing","Hankerchief","UPI"
"B-25896",NA,NA,NA,NA,42,7,2,"Clothing","Kurti","COD"
"B-25790",NA,NA,NA,NA,42,-3,1,"Electronics","Electronic Games","COD"
"B-25789",NA,NA,NA,NA,313,-13,5,"Furniture","Bookcases","UPI"
"B-26061",NA,NA,NA,NA,109,52,2,"Clothing","Stole","UPI"
"B-25923",NA,NA,NA,NA,226,58,3,"Electronics","Accessories","COD"
"B-25868",NA,NA,NA,NA,62,-1,1,"Electronics","Phones","UPI"
"B-25777",NA,NA,NA,NA,61,-25,4,"Electronics","Accessories","UPI"
"B-25999",NA,NA,NA,NA,222,74,5,"Clothing","Hankerchief","COD"
"B-25854",NA,NA,NA,NA,342,-154,7,"Furniture","Furnishings","Debit Card"
"B-25667",NA,NA,NA,NA,344,-34,3,"Clothing","Saree","Debit Card"
"B-25829",NA,NA,NA,NA,345,38,7,"Clothing","Hankerchief","Debit Card"
"B-25705",NA,NA,NA,NA,46,0,2,"Electronics","Electronic Games","COD"
"B-25843",NA,NA,NA,NA,255,74,5,"Clothing","Hankerchief","COD"
"B-25958",NA,NA,NA,NA,360,32,3,"Clothing","Saree","UPI"
"B-25893",NA,NA,NA,NA,372,59,3,"Electronics","Printers","UPI"
"B-25855",NA,NA,NA,NA,61,30,2,"Clothing","Hankerchief","UPI"
"B-25616",NA,NA,NA,NA,42,12,5,"Clothing","Hankerchief","COD"
"B-25630",NA,NA,NA,NA,42,-26,2,"Clothing","Kurti","COD"
"B-25936",NA,NA,NA,NA,61,25,4,"Clothing","Saree","UPI"
"B-25830",NA,NA,NA,NA,41,11,6,"Clothing","Hankerchief","COD"
"B-25930",NA,NA,NA,NA,40,13,3,"Clothing","T-shirt","COD"
"B-25808",NA,NA,NA,NA,59,21,2,"Clothing","Stole","UPI"
"B-25979",NA,NA,NA,NA,57,27,2,"Clothing","Shirt","UPI"
"B-25687",NA,NA,NA,NA,17,6,1,"Clothing","Stole","UPI"
"B-26087",NA,NA,NA,NA,40,10,2,"Clothing","Stole","COD"
"B-25764",NA,NA,NA,NA,349,-24,2,"Clothing","Saree","Debit Card"
"B-25782",NA,NA,NA,NA,335,-22,7,"Furniture","Chairs","UPI"
"B-25854",NA,NA,NA,NA,40,16,3,"Clothing","Hankerchief","COD"
"B-26085",NA,NA,NA,NA,40,17,2,"Clothing","Stole","COD"
"B-25630",NA,NA,NA,NA,40,-7,3,"Clothing","Stole","COD"
"B-25999",NA,NA,NA,NA,352,74,8,"Clothing","Stole","Debit Card"
"B-25648",NA,NA,NA,NA,55,-26,4,"Clothing","Saree","UPI"
"B-25952",NA,NA,NA,NA,352,18,5,"Clothing","Trousers","Debit Card"
"B-25710",NA,NA,NA,NA,53,-18,4,"Clothing","T-shirt","UPI"
"B-25685",NA,NA,NA,NA,51,7,2,"Furniture","Furnishings","UPI"
"B-25740",NA,NA,NA,NA,40,-37,3,"Clothing","Stole","COD"
"B-25973",NA,NA,NA,NA,39,14,5,"Clothing","Leggings","COD"
"B-25769",NA,NA,NA,NA,355,-4,2,"Clothing","Saree","Debit Card"
"B-25687",NA,NA,NA,NA,357,139,2,"Clothing","Saree","Debit Card"
"B-25603",NA,NA,NA,NA,38,18,1,"Clothing","Kurti","COD"
"B-26050",NA,NA,NA,NA,38,9,2,"Clothing","Stole","COD"
"B-25748",NA,NA,NA,NA,141,10,4,"Clothing","Shirt","UPI"
"B-25833",NA,NA,NA,NA,36,4,9,"Clothing","Hankerchief","COD"
"B-25930",NA,NA,NA,NA,351,-94,5,"Electronics","Electronic Games","COD"
"B-26035",NA,NA,NA,NA,369,15,3,"Electronics","Electronic Games","Debit Card"
"B-25851",NA,NA,NA,NA,53,24,6,"Clothing","Hankerchief","EMI"
"B-25718",NA,NA,NA,NA,371,115,1,"Furniture","Bookcases","Debit Card"
"B-25898",NA,NA,NA,NA,499,33,4,"Clothing","Saree","COD"
"B-25893",NA,NA,NA,NA,223,62,7,"Clothing","Shirt","COD"
"B-25983",NA,NA,NA,NA,50,-4,6,"Clothing","T-shirt","EMI"
"B-26056",NA,NA,NA,NA,391,90,6,"Electronics","Phones","Debit Card"
"B-25715",NA,NA,NA,NA,416,137,3,"Electronics","Phones","Debit Card"
"B-25702",NA,NA,NA,NA,424,-17,9,"Furniture","Chairs","Debit Card"
"B-25618",NA,NA,NA,NA,362,127,1,"Furniture","Bookcases","COD"
"B-25643",NA,NA,NA,NA,36,-7,1,"Electronics","Electronic Games","COD"
"B-25961",NA,NA,NA,NA,34,-10,3,"Clothing","Skirt","COD"
"B-25873",NA,NA,NA,NA,367,73,3,"Electronics","Electronic Games","UPI"
"B-26053",NA,NA,NA,NA,425,208,7,"Clothing","Saree","Debit Card"
"B-25683",NA,NA,NA,NA,433,26,3,"Electronics","Printers","Debit Card"
"B-25718",NA,NA,NA,NA,460,31,3,"Furniture","Bookcases","Debit Card"
"B-25753",NA,NA,NA,NA,62,-56,5,"Clothing","Kurti","COD"
"B-25852",NA,NA,NA,NA,50,16,1,"Clothing","Stole","EMI"
"B-25914",NA,NA,NA,NA,460,-143,3,"Furniture","Chairs","Debit Card"
"B-26083",NA,NA,NA,NA,34,3,3,"Clothing","Saree","COD"
"B-25857",NA,NA,NA,NA,227,59,2,"Furniture","Furnishings","UPI"
"B-25939",NA,NA,NA,NA,469,33,4,"Electronics","Electronic Games","Debit Card"
"B-25851",NA,NA,NA,NA,103,46,2,"Clothing","Saree","UPI"
"B-25699",NA,NA,NA,NA,34,-13,5,"Clothing","Leggings","COD"
"B-26078",NA,NA,NA,NA,137,63,3,"Clothing","Stole","COD"
"B-26075",NA,NA,NA,NA,34,12,2,"Clothing","Stole","COD"
"B-25956",NA,NA,NA,NA,474,56,4,"Electronics","Phones","Debit Card"
"B-25861",NA,NA,NA,NA,50,3,2,"Clothing","Stole","EMI"
"B-25777",NA,NA,NA,NA,69,-67,4,"Clothing","Kurti","UPI"
"B-25634",NA,NA,NA,NA,389,-83,3,"Furniture","Chairs","UPI"
"B-25753",NA,NA,NA,NA,77,-43,8,"Clothing","Stole","COD"
"B-25687",NA,NA,NA,NA,51,21,3,"Clothing","T-shirt","COD"
"B-25885",NA,NA,NA,NA,394,146,2,"Furniture","Bookcases","UPI"
"B-25767",NA,NA,NA,NA,48,-22,2,"Clothing","Saree","EMI"
"B-25961",NA,NA,NA,NA,34,-12,5,"Clothing","Leggings","COD"
"B-25923",NA,NA,NA,NA,484,28,3,"Electronics","Printers","Debit Card"
"B-25799",NA,NA,NA,NA,47,-27,4,"Clothing","Saree","EMI"
"B-25955",NA,NA,NA,NA,45,8,4,"Clothing","Skirt","EMI"
"B-26015",NA,NA,NA,NA,128,55,1,"Clothing","Saree","COD"
"B-26051",NA,NA,NA,NA,669,74,5,"Furniture","Bookcases","COD"
"B-25822",NA,NA,NA,NA,34,13,2,"Clothing","Saree","COD"
"B-25989",NA,NA,NA,NA,44,14,3,"Clothing","Hankerchief","Credit Card"
"B-25910",NA,NA,NA,NA,33,1,2,"Clothing","Shirt","COD"
"B-25956",NA,NA,NA,NA,33,10,3,"Clothing","Hankerchief","COD"
"B-25986",NA,NA,NA,NA,487,-23,3,"Electronics","Printers","Debit Card"
"B-26098",NA,NA,NA,NA,497,179,3,"Furniture","Chairs","Debit Card"
"B-26061",NA,NA,NA,NA,508,203,2,"Electronics","Accessories","Debit Card"
"B-25954",NA,NA,NA,NA,524,-25,2,"Electronics","Electronic Games","Debit Card"
"B-26034",NA,NA,NA,NA,425,183,5,"Electronics","Accessories","UPI"
"B-25909",NA,NA,NA,NA,168,56,3,"Clothing","Saree","COD"
"B-25692",NA,NA,NA,NA,141,28,7,"Furniture","Furnishings","UPI"
"B-25959",NA,NA,NA,NA,429,17,3,"Furniture","Chairs","UPI"
"B-25745",NA,NA,NA,NA,44,-8,3,"Clothing","Stole","Credit Card"
"B-25689",NA,NA,NA,NA,149,136,3,"Clothing","Stole","UPI"
"B-25786",NA,NA,NA,NA,44,-34,3,"Clothing","Stole","Credit Card"
"B-25897",NA,NA,NA,NA,33,10,3,"Clothing","Hankerchief","COD"
"B-26056",NA,NA,NA,NA,33,9,2,"Clothing","Hankerchief","COD"
"B-25855",NA,NA,NA,NA,442,31,2,"Electronics","Electronic Games","UPI"
"B-25667",NA,NA,NA,NA,41,6,5,"Clothing","Skirt","Credit Card"
"B-25701",NA,NA,NA,NA,33,-12,5,"Clothing","Hankerchief","COD"
"B-26046",NA,NA,NA,NA,32,3,8,"Clothing","Hankerchief","COD"
"B-25676",NA,NA,NA,NA,32,6,3,"Clothing","Shirt","COD"
"B-26045",NA,NA,NA,NA,179,77,1,"Clothing","Saree","UPI"
"B-25889",NA,NA,NA,NA,31,10,1,"Clothing","Kurti","COD"
"B-25900",NA,NA,NA,NA,140,68,5,"Clothing","T-shirt","COD"
"B-25685",NA,NA,NA,NA,529,137,3,"Electronics","Phones","Debit Card"
"B-25622",NA,NA,NA,NA,534,0,3,"Clothing","Saree","Debit Card"
"B-25709",NA,NA,NA,NA,41,-6,1,"Furniture","Chairs","Credit Card"
"B-25798",NA,NA,NA,NA,379,63,2,"Clothing","Saree","COD"
"B-25933",NA,NA,NA,NA,81,-44,3,"Clothing","Stole","COD"
"B-25793",NA,NA,NA,NA,40,-33,5,"Clothing","Hankerchief","Credit Card"
"B-25951",NA,NA,NA,NA,40,18,1,"Electronics","Accessories","Credit Card"
"B-25656",NA,NA,NA,NA,534,0,3,"Clothing","Saree","Debit Card"
"B-26056",NA,NA,NA,NA,31,9,2,"Clothing","Hankerchief","COD"
"B-25870",NA,NA,NA,NA,473,-113,9,"Clothing","Hankerchief","UPI"
"B-25690",NA,NA,NA,NA,31,-10,3,"Clothing","Skirt","COD"
"B-25702",NA,NA,NA,NA,31,-3,4,"Clothing","Saree","COD"
"B-25752",NA,NA,NA,NA,91,15,6,"Clothing","T-shirt","UPI"
"B-25781",NA,NA,NA,NA,30,-25,2,"Clothing","T-shirt","COD"
"B-26038",NA,NA,NA,NA,30,6,1,"Clothing","T-shirt","COD"
"B-25761",NA,NA,NA,NA,40,0,3,"Clothing","Saree","Credit Card"
"B-25751",NA,NA,NA,NA,534,5,2,"Electronics","Electronic Games","Debit Card"
"B-25750",NA,NA,NA,NA,539,-146,7,"Furniture","Furnishings","Debit Card"
"B-25726",NA,NA,NA,NA,490,-128,8,"Furniture","Bookcases","UPI"
"B-26048",NA,NA,NA,NA,163,81,2,"Electronics","Accessories","COD"
"B-26051",NA,NA,NA,NA,184,85,6,"Clothing","T-shirt","UPI"
"B-25614",NA,NA,NA,NA,494,54,4,"Furniture","Bookcases","COD"
"B-25907",NA,NA,NA,NA,30,11,5,"Clothing","Hankerchief","COD"
"B-25789",NA,NA,NA,NA,30,0,1,"Clothing","Kurti","COD"
"B-26097",NA,NA,NA,NA,39,-18,2,"Clothing","Leggings","Credit Card"
"B-25902",NA,NA,NA,NA,1700,85,3,"Clothing","Trousers","COD"
"B-25657",NA,NA,NA,NA,332,-43,6,"Electronics","Phones","UPI"
"B-25854",NA,NA,NA,NA,436,131,9,"Clothing","Hankerchief","UPI"
"B-25610",NA,NA,NA,NA,30,-5,2,"Furniture","Furnishings","COD"
"B-25733",NA,NA,NA,NA,30,-10,2,"Clothing","Stole","COD"
"B-25798",NA,NA,NA,NA,38,-13,3,"Clothing","Stole","Credit Card"
"B-25803",NA,NA,NA,NA,511,194,3,"Furniture","Chairs","UPI"
"B-25755",NA,NA,NA,NA,37,-53,3,"Clothing","Saree","Credit Card"
"B-25850",NA,NA,NA,NA,513,215,2,"Electronics","Accessories","COD"
"B-25667",NA,NA,NA,NA,516,69,4,"Furniture","Bookcases","UPI"
"B-25796",NA,NA,NA,NA,559,-19,2,"Clothing","Trousers","Debit Card"
"B-26013",NA,NA,NA,NA,29,-10,3,"Clothing","Skirt","COD"
"B-25683",NA,NA,NA,NA,148,52,5,"Clothing","Stole","UPI"
"B-26054",NA,NA,NA,NA,559,-174,2,"Electronics","Electronic Games","Debit Card"
"B-26010",NA,NA,NA,NA,527,26,3,"Electronics","Electronic Games","COD"
"B-25979",NA,NA,NA,NA,560,44,3,"Clothing","Saree","Debit Card"
"B-25973",NA,NA,NA,NA,571,108,12,"Clothing","Stole","Debit Card"
"B-25975",NA,NA,NA,NA,29,2,3,"Clothing","Skirt","COD"
"B-26010",NA,NA,NA,NA,29,3,2,"Clothing","Stole","COD"
"B-25767",NA,NA,NA,NA,29,-3,3,"Clothing","Saree","COD"
"B-25815",NA,NA,NA,NA,35,14,2,"Clothing","Stole","Credit Card"
"B-25853",NA,NA,NA,NA,579,139,3,"Electronics","Printers","Debit Card"
"B-25756",NA,NA,NA,NA,29,-24,4,"Clothing","Leggings","COD"
"B-25755",NA,NA,NA,NA,593,213,4,"Furniture","Bookcases","Debit Card"
"B-25996",NA,NA,NA,NA,217,72,2,"Furniture","Furnishings","COD"
"B-25619",NA,NA,NA,NA,353,90,8,"Clothing","Saree","COD"
"B-26050",NA,NA,NA,NA,382,92,2,"Electronics","Printers","COD"
"B-26000",NA,NA,NA,NA,597,93,4,"Furniture","Chairs","Debit Card"
"B-26058",NA,NA,NA,NA,212,97,7,"Clothing","Hankerchief","COD"
"B-25856",NA,NA,NA,NA,689,90,5,"Clothing","Saree","COD"
"B-26044",NA,NA,NA,NA,28,-10,3,"Clothing","Skirt","COD"
"B-25654",NA,NA,NA,NA,34,12,3,"Clothing","Hankerchief","Credit Card"
"B-26051",NA,NA,NA,NA,600,-102,5,"Electronics","Electronic Games","Debit Card"
"B-25636",NA,NA,NA,NA,637,113,5,"Clothing","Saree","UPI"
"B-25710",NA,NA,NA,NA,616,-69,7,"Furniture","Furnishings","Debit Card"
"B-25656",NA,NA,NA,NA,624,37,2,"Electronics","Electronic Games","Debit Card"
"B-25919",NA,NA,NA,NA,28,4,1,"Clothing","T-shirt","COD"
"B-25781",NA,NA,NA,NA,584,-444,7,"Electronics","Printers","UPI"
"B-25899",NA,NA,NA,NA,28,6,4,"Clothing","Skirt","COD"
"B-26093",NA,NA,NA,NA,33,-1,1,"Clothing","Saree","Credit Card"
"B-25753",NA,NA,NA,NA,27,-20,2,"Clothing","Hankerchief","COD"
"B-25858",NA,NA,NA,NA,27,5,2,"Clothing","Skirt","COD"
"B-25762",NA,NA,NA,NA,27,4,3,"Clothing","Skirt","COD"
"B-25625",NA,NA,NA,NA,635,-349,5,"Clothing","Saree","Debit Card"
"B-25857",NA,NA,NA,NA,598,166,4,"Furniture","Bookcases","UPI"
"B-25919",NA,NA,NA,NA,636,-204,2,"Electronics","Printers","Debit Card"
"B-25864",NA,NA,NA,NA,27,9,2,"Clothing","Hankerchief","COD"
"B-25698",NA,NA,NA,NA,27,-6,4,"Clothing","Hankerchief","COD"
"B-25959",NA,NA,NA,NA,637,212,8,"Electronics","Phones","Debit Card"
"B-26073",NA,NA,NA,NA,290,110,9,"Clothing","Stole","UPI"
"B-25649",NA,NA,NA,NA,27,-25,2,"Clothing","Stole","COD"
"B-25806",NA,NA,NA,NA,632,-114,4,"Furniture","Tables","UPI"
"B-25756",NA,NA,NA,NA,643,-45,2,"Electronics","Printers","Debit Card"
"B-26003",NA,NA,NA,NA,652,13,6,"Furniture","Furnishings","Debit Card"
"B-25752",NA,NA,NA,NA,33,-27,1,"Furniture","Chairs","Credit Card"
"B-25783",NA,NA,NA,NA,26,2,2,"Clothing","Hankerchief","COD"
"B-25802",NA,NA,NA,NA,633,-633,11,"Electronics","Accessories","UPI"
"B-25881",NA,NA,NA,NA,26,9,2,"Clothing","Leggings","COD"
"B-25898",NA,NA,NA,NA,191,93,4,"Clothing","Shirt","UPI"
"B-25696",NA,NA,NA,NA,887,80,3,"Electronics","Printers","UPI"
"B-25826",NA,NA,NA,NA,637,261,2,"Electronics","Printers","COD"
"B-25745",NA,NA,NA,NA,670,15,5,"Furniture","Bookcases","Debit Card"
"B-25943",NA,NA,NA,NA,26,7,4,"Clothing","Hankerchief","COD"
"B-26051",NA,NA,NA,NA,676,195,5,"Furniture","Bookcases","Debit Card"
"B-25624",NA,NA,NA,NA,26,12,3,"Clothing","Hankerchief","COD"
"B-25723",NA,NA,NA,NA,26,-24,1,"Clothing","Stole","COD"
"B-26052",NA,NA,NA,NA,25,7,2,"Clothing","Stole","COD"
"B-25603",NA,NA,NA,NA,24,-30,1,"Furniture","Chairs","COD"
"B-25983",NA,NA,NA,NA,32,-12,1,"Furniture","Chairs","Credit Card"
"B-25650",NA,NA,NA,NA,31,-2,2,"Clothing","Saree","Credit Card"
"B-25656",NA,NA,NA,NA,651,169,5,"Electronics","Printers","COD"
"B-26018",NA,NA,NA,NA,326,107,3,"Furniture","Furnishings","UPI"
"B-25783",NA,NA,NA,NA,30,-6,2,"Clothing","Hankerchief","UPI"
"B-25951",NA,NA,NA,NA,30,5,2,"Clothing","Kurti","UPI"
"B-25974",NA,NA,NA,NA,662,240,2,"Furniture","Bookcases","COD"
"B-25754",NA,NA,NA,NA,30,-23,2,"Clothing","Saree","UPI"
"B-26073",NA,NA,NA,NA,29,9,3,"Clothing","Saree","UPI"
"B-25796",NA,NA,NA,NA,28,1,1,"Electronics","Accessories","UPI"
"B-25653",NA,NA,NA,NA,28,-3,2,"Clothing","Saree","UPI"
"B-25884",NA,NA,NA,NA,24,2,4,"Clothing","Hankerchief","COD"
"B-25650",NA,NA,NA,NA,28,-26,2,"Clothing","Stole","UPI"
"B-26045",NA,NA,NA,NA,27,5,1,"Clothing","Stole","UPI"
"B-25672",NA,NA,NA,NA,27,-15,1,"Clothing","Stole","UPI"
"B-25949",NA,NA,NA,NA,24,11,3,"Clothing","Hankerchief","COD"
"B-25733",NA,NA,NA,NA,23,-6,4,"Clothing","Hankerchief","COD"
"B-25697",NA,NA,NA,NA,322,193,5,"Electronics","Printers","COD"
"B-25893",NA,NA,NA,NA,688,-103,6,"Electronics","Accessories","Debit Card"
"B-25802",NA,NA,NA,NA,23,-3,1,"Clothing","Shirt","COD"
"B-25961",NA,NA,NA,NA,26,3,3,"Clothing","Skirt","UPI"
"B-25751",NA,NA,NA,NA,68,-56,2,"Electronics","Phones","COD"
"B-25814",NA,NA,NA,NA,462,169,4,"Clothing","Saree","COD"
"B-25702",NA,NA,NA,NA,941,203,3,"Furniture","Tables","UPI"
"B-25896",NA,NA,NA,NA,23,4,2,"Clothing","Skirt","COD"
"B-25969",NA,NA,NA,NA,720,43,2,"Electronics","Printers","UPI"
"B-25778",NA,NA,NA,NA,724,-447,4,"Electronics","Electronic Games","UPI"
"B-25859",NA,NA,NA,NA,724,253,2,"Furniture","Bookcases","UPI"
"B-25810",NA,NA,NA,NA,26,10,4,"Clothing","Hankerchief","UPI"
"B-25616",NA,NA,NA,NA,22,-2,3,"Clothing","Hankerchief","COD"
"B-25633",NA,NA,NA,NA,711,-8,4,"Clothing","Saree","Debit Card"
"B-25753",NA,NA,NA,NA,107,31,5,"Clothing","T-shirt","COD"
"B-25764",NA,NA,NA,NA,765,-153,2,"Electronics","Phones","Debit Card"
"B-25864",NA,NA,NA,NA,22,8,2,"Clothing","Leggings","COD"
"B-25725",NA,NA,NA,NA,26,-5,2,"Clothing","Stole","UPI"
"B-25858",NA,NA,NA,NA,22,8,3,"Clothing","Hankerchief","COD"
"B-25817",NA,NA,NA,NA,743,89,5,"Electronics","Printers","UPI"
"B-25703",NA,NA,NA,NA,22,-15,4,"Clothing","Kurti","COD"
"B-25610",NA,NA,NA,NA,781,594,6,"Electronics","Printers","Debit Card"
"B-25652",NA,NA,NA,NA,25,-2,5,"Clothing","Hankerchief","UPI"
"B-25891",NA,NA,NA,NA,25,2,2,"Clothing","Hankerchief","UPI"
"B-25764",NA,NA,NA,NA,119,43,5,"Clothing","T-shirt","COD"
"B-25664",NA,NA,NA,NA,785,52,2,"Electronics","Phones","Debit Card"
"B-25645",NA,NA,NA,NA,183,-66,5,"Electronics","Phones","UPI"
"B-26008",NA,NA,NA,NA,22,4,1,"Clothing","Stole","COD"
"B-26061",NA,NA,NA,NA,642,180,5,"Clothing","Saree","COD"
"B-25781",NA,NA,NA,NA,767,-353,5,"Clothing","Trousers","COD"
"B-25999",NA,NA,NA,NA,770,323,3,"Electronics","Accessories","COD"
"B-25783",NA,NA,NA,NA,21,-17,3,"Clothing","Shirt","COD"
"B-25800",NA,NA,NA,NA,21,-6,3,"Clothing","Leggings","COD"
"B-26093",NA,NA,NA,NA,492,187,2,"Electronics","Accessories","UPI"
"B-25638",NA,NA,NA,NA,816,-96,3,"Electronics","Printers","Debit Card"
"B-26026",NA,NA,NA,NA,25,2,3,"Clothing","Kurti","Credit Card"
"B-25902",NA,NA,NA,NA,802,120,7,"Electronics","Accessories","COD"
"B-25968",NA,NA,NA,NA,811,154,7,"Electronics","Accessories","UPI"
"B-26099",NA,NA,NA,NA,835,267,5,"Electronics","Phones","Debit Card"
"B-25699",NA,NA,NA,NA,21,-5,1,"Electronics","Accessories","COD"
"B-26076",NA,NA,NA,NA,450,-190,4,"Furniture","Bookcases","COD"
"B-25793",NA,NA,NA,NA,24,-1,4,"Clothing","Skirt","Credit Card"
"B-25671",NA,NA,NA,NA,832,0,3,"Clothing","Trousers","UPI"
"B-26040",NA,NA,NA,NA,833,93,3,"Clothing","Trousers","UPI"
"B-26059",NA,NA,NA,NA,20,6,1,"Clothing","T-shirt","COD"
"B-25725",NA,NA,NA,NA,23,-5,7,"Clothing","Hankerchief","Credit Card"
"B-25855",NA,NA,NA,NA,550,-242,5,"Furniture","Furnishings","UPI"
"B-25738",NA,NA,NA,NA,148,-91,2,"Electronics","Phones","COD"
"B-25899",NA,NA,NA,NA,846,9,2,"Furniture","Chairs","Debit Card"
"B-25608",NA,NA,NA,NA,856,385,6,"Electronics","Printers","COD"
"B-25904",NA,NA,NA,NA,871,131,2,"Furniture","Bookcases","UPI"
"B-26056",NA,NA,NA,NA,19,-18,4,"Clothing","Kurti","COD"
"B-25669",NA,NA,NA,NA,610,-66,2,"Furniture","Tables","COD"
"B-25638",NA,NA,NA,NA,880,97,8,"Furniture","Furnishings","Debit Card"
"B-25953",NA,NA,NA,NA,22,-8,4,"Clothing","Hankerchief","Credit Card"
"B-25841",NA,NA,NA,NA,22,11,2,"Clothing","Skirt","Credit Card"
"B-26071",NA,NA,NA,NA,21,4,3,"Clothing","Hankerchief","Credit Card"
"B-25793",NA,NA,NA,NA,18,1,3,"Clothing","Hankerchief","COD"
"B-25813",NA,NA,NA,NA,911,202,7,"Furniture","Chairs","COD"
"B-26010",NA,NA,NA,NA,18,2,3,"Clothing","Hankerchief","COD"
"B-25825",NA,NA,NA,NA,911,355,5,"Electronics","Phones","Debit Card"
"B-25630",NA,NA,NA,NA,143,-129,2,"Electronics","Phones","COD"
"B-25986",NA,NA,NA,NA,918,22,9,"Electronics","Electronic Games","COD"
"B-25650",NA,NA,NA,NA,925,-447,5,"Electronics","Electronic Games","COD"
"B-26078",NA,NA,NA,NA,17,8,2,"Clothing","Skirt","COD"
"B-25890",NA,NA,NA,NA,465,207,9,"Clothing","Saree","COD"
"B-25691",NA,NA,NA,NA,17,-9,3,"Clothing","Stole","COD"
"B-25952",NA,NA,NA,NA,935,114,4,"Electronics","Electronic Games","UPI"
"B-25651",NA,NA,NA,NA,16,-10,2,"Clothing","T-shirt","COD"
"B-25955",NA,NA,NA,NA,954,95,3,"Electronics","Printers","UPI"
"B-25898",NA,NA,NA,NA,915,-99,3,"Furniture","Tables","Debit Card"
"B-25838",NA,NA,NA,NA,955,305,3,"Electronics","Printers","Debit Card"
"B-25797",NA,NA,NA,NA,976,293,4,"Electronics","Accessories","COD"
"B-25738",NA,NA,NA,NA,1069,0,6,"Clothing","Saree","EMI"
"B-25661",NA,NA,NA,NA,19,-15,3,"Clothing","Hankerchief","Credit Card"
"B-25997",NA,NA,NA,NA,16,6,3,"Clothing","Hankerchief","COD"
"B-25667",NA,NA,NA,NA,1030,206,8,"Electronics","Printers","UPI"
"B-25753",NA,NA,NA,NA,620,82,6,"Electronics","Accessories","COD"
"B-25848",NA,NA,NA,NA,16,8,2,"Clothing","Hankerchief","COD"
"B-26097",NA,NA,NA,NA,19,8,2,"Clothing","Hankerchief","Credit Card"
"B-25633",NA,NA,NA,NA,249,-130,4,"Electronics","Phones","UPI"
"B-25807",NA,NA,NA,NA,16,6,1,"Clothing","Stole","COD"
"B-25752",NA,NA,NA,NA,1361,197,9,"Furniture","Bookcases","COD"
"B-26052",NA,NA,NA,NA,15,1,1,"Clothing","Shirt","COD"
"B-25610",NA,NA,NA,NA,1076,-38,4,"Electronics","Printers","COD"
"B-25888",NA,NA,NA,NA,18,2,3,"Clothing","Hankerchief","Credit Card"
"B-25937",NA,NA,NA,NA,1101,352,3,"Furniture","Bookcases","UPI"
"B-25828",NA,NA,NA,NA,15,2,1,"Clothing","Leggings","COD"
"B-26048",NA,NA,NA,NA,1104,209,4,"Clothing","Trousers","UPI"
"B-25670",NA,NA,NA,NA,14,2,1,"Clothing","Hankerchief","COD"
"B-25757",NA,NA,NA,NA,14,5,1,"Clothing","Hankerchief","COD"
"B-25751",NA,NA,NA,NA,14,-3,2,"Clothing","Leggings","COD"
"B-25687",NA,NA,NA,NA,14,-1,4,"Clothing","Kurti","COD"
"B-25710",NA,NA,NA,NA,13,-8,1,"Clothing","T-shirt","COD"
"B-25656",NA,NA,NA,NA,13,-1,3,"Clothing","Hankerchief","COD"
"B-25601",NA,NA,NA,NA,1275,1148,7,"Furniture","Bookcases","EMI"
"B-26053",NA,NA,NA,NA,17,1,2,"Clothing","Skirt","Credit Card"
"B-26001",NA,NA,NA,NA,13,0,2,"Clothing","Hankerchief","COD"
"B-25964",NA,NA,NA,NA,1270,546,11,"Electronics","Electronic Games","EMI"
"B-26062",NA,NA,NA,NA,13,-2,1,"Clothing","Stole","COD"
"B-25982",NA,NA,NA,NA,13,3,1,"Clothing","Leggings","COD"
"B-25864",NA,NA,NA,NA,17,5,1,"Clothing","Hankerchief","UPI"
"B-25693",NA,NA,NA,NA,13,-13,2,"Clothing","Skirt","COD"
"B-25802",NA,NA,NA,NA,13,-9,2,"Clothing","Skirt","COD"
"B-25676",NA,NA,NA,NA,1263,-56,5,"Clothing","Trousers","EMI"
"B-25639",NA,NA,NA,NA,1629,-153,3,"Electronics","Phones","COD"
"B-25757",NA,NA,NA,NA,17,7,3,"Clothing","Hankerchief","UPI"
"B-26003",NA,NA,NA,NA,17,2,2,"Clothing","Skirt","UPI"
"B-26055",NA,NA,NA,NA,1250,-12,2,"Electronics","Printers","EMI"
"B-25786",NA,NA,NA,NA,17,-11,3,"Clothing","Skirt","UPI"
